experiment,user_type,policy,alpha_mix,episode,explained,modality,scope,detail,utility,oracle_utility,regret,curiosity,explanation_cost,feedback_modality,feedback_scope,feedback_detail
1,NormFollower,NO,,43,1,0,0,1,0.0,0.7699999999999998,1.24,0.0,2.0,1,0,1
1,NormFollower,NO,,44,1,1,1,1,0.0,0.7699999999999998,0.76,0.0,2.0,1,1,0
1,NormFollower,NO,,45,1,0,0,1,0.0,0.7699999999999998,1.24,0.0,2.0,0,1,1
1,NormFollower,NO,,46,0,0,1,1,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,NO,,47,1,0,1,0,0.0,0.7699999999999998,0.24,0.0,1.0,0,1,0
1,NormFollower,NO,,48,1,0,1,0,-1.0,0.7699999999999998,0.24,0.0,1.0,0,0,0
1,NormFollower,NO,,49,1,1,1,1,-1.0,0.7699999999999998,0.76,0.0,2.0,0,0,1
1,NormFollower,PO,,0,1,1,0,0,-1.0,0.7699999999999998,0.24,0.0,1.0,0,0,0
1,NormFollower,PO,,1,0,1,0,1,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,PO,,2,1,1,0,0,1.0,0.7699999999999998,0.24,0.0,1.0,1,0,1
1,NormFollower,PO,,3,1,1,0,1,-1.0,0.7699999999999998,1.0,0.0,2.0,0,0,1
1,NormFollower,PO,,4,1,1,1,1,-1.0,0.7699999999999998,0.76,0.0,2.0,1,0,0
1,NormFollower,PO,,5,1,0,1,1,0.0,0.7699999999999998,1.0,0.0,2.0,1,1,0
1,NormFollower,PO,,6,1,1,1,0,-1.0,0.7699999999999998,0.0,0.0,1.0,0,0,0
1,NormFollower,PO,,7,1,0,1,1,-1.0,0.7699999999999998,1.0,0.0,2.0,0,0,1
1,NormFollower,PO,,8,1,1,1,0,1.0,0.7699999999999998,0.0,0.0,1.0,0,1,1
1,NormFollower,PO,,9,1,1,1,0,0.0,0.7699999999999998,0.0,0.0,1.0,0,1,0
1,NormFollower,PO,,10,1,0,0,1,-1.0,0.7699999999999998,1.24,0.0,2.0,0,1,0
1,NormFollower,PO,,11,0,1,0,1,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,PO,,12,1,1,0,1,-1.0,0.7699999999999998,1.0,0.0,2.0,1,0,0
1,NormFollower,PO,,13,1,0,1,1,1.0,0.7699999999999998,1.0,0.0,2.0,1,1,1
1,NormFollower,PO,,14,0,0,1,0,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,PO,,15,1,1,1,0,1.0,0.7699999999999998,0.0,0.0,1.0,1,0,1
1,NormFollower,PO,,16,0,0,1,0,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,PO,,17,1,1,1,0,0.0,0.7699999999999998,0.0,0.0,1.0,0,1,0
1,NormFollower,PO,,18,1,0,0,0,1.0,0.7699999999999998,0.47999999999999976,0.0,1.0,0,1,1
1,NormFollower,PO,,19,1,0,0,1,1.0,0.7699999999999998,1.24,0.0,2.0,1,1,1
1,NormFollower,PO,,20,1,0,1,1,-1.0,0.7699999999999998,1.0,0.0,2.0,0,0,1
1,NormFollower,PO,,21,1,1,0,1,-1.0,0.7699999999999998,1.0,0.0,2.0,0,1,0
1,NormFollower,PO,,22,1,1,0,0,0.0,0.7699999999999998,0.24,0.0,1.0,1,0,0
1,NormFollower,PO,,23,1,0,1,1,1.0,0.7699999999999998,1.0,0.0,2.0,1,1,1
1,NormFollower,PO,,24,1,1,0,0,-1.0,0.7699999999999998,0.24,0.0,1.0,0,0,0
1,NormFollower,PO,,25,1,0,0,1,-1.0,0.7699999999999998,1.24,0.0,2.0,0,0,1
1,NormFollower,PO,,26,1,0,1,1,0.0,0.7699999999999998,1.0,0.0,2.0,1,1,0
1,NormFollower,PO,,27,1,0,0,1,-1.0,0.7699999999999998,1.24,0.0,2.0,0,0,1
1,NormFollower,PO,,28,0,1,1,0,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,PO,,29,1,1,1,0,0.0,0.7699999999999998,0.0,0.0,1.0,0,1,0
