experiment,user_type,policy,alpha_mix,episode,explained,modality,scope,detail,utility,oracle_utility,regret,curiosity,explanation_cost,feedback_modality,feedback_scope,feedback_detail
1,Minimalist,PO,,28,1,0,1,0,0.0,1.25,0.3599999999999999,0.0,1.0,0,0,1
1,Minimalist,PO,,29,0,1,1,1,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,PO,,30,0,0,0,0,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,PO,,31,1,0,0,0,0.0,1.25,0.0,0.0,1.0,0,0,1
1,Minimalist,PO,,32,1,1,1,0,0.0,1.25,0.72,0.0,1.0,0,0,1
1,Minimalist,PO,,33,1,0,0,1,-1.0,1.25,1.4799999999999998,0.0,2.0,1,0,0
1,Minimalist,PO,,34,1,1,1,0,0.0,1.25,0.72,0.0,1.0,0,1,0
1,Minimalist,PO,,35,1,0,1,1,-1.0,1.25,1.8399999999999999,0.0,2.0,1,0,0
1,Minimalist,PO,,36,1,0,1,0,1.0,1.25,0.3599999999999999,0.0,1.0,1,0,1
1,Minimalist,PO,,37,1,0,1,1,0.0,1.25,1.8399999999999999,0.0,2.0,1,1,0
1,Minimalist,PO,,38,1,1,0,0,1.0,1.25,0.3599999999999999,0.0,1.0,0,1,1
1,Minimalist,PO,,39,1,1,1,1,-1.0,1.25,2.2,0.0,2.0,1,0,0
1,Minimalist,PO,,40,1,1,0,0,1.0,1.25,0.3599999999999999,0.0,1.0,0,1,1
1,Minimalist,PO,,41,1,0,1,0,1.0,1.25,0.3599999999999999,0.0,1.0,1,0,1
1,Minimalist,PO,,42,1,1,1,0,-1.0,1.25,0.72,0.0,1.0,0,0,0
1,Minimalist,PO,,43,0,1,1,1,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,PO,,44,1,1,0,1,-1.0,1.25,1.8399999999999999,0.0,2.0,0,1,0
1,Minimalist,PO,,45,0,1,0,0,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,PO,,46,0,1,0,1,0.0,1.25,1.25,0.0,0.0,0,0,0
1,Minimalist,PO,,47,1,0,1,1,-1.0,1.25,1.8399999999999999,0.0,2.0,1,0,0
1,Minimalist,PO,,48,1,0,1,1,-1.0,1.25,1.8399999999999999,0.0,2.0,1,0,0
1,Minimalist,PO,,49,1,0,0,1,1.0,1.25,1.4799999999999998,0.0,2.0,1,1,1
1,Minimalist,BA,0.0,0,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,1,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,2,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,0,1
1,Minimalist,BA,0.0,3,1,0,0,0,1.0,1.25,0.0,0.0,1.0,0,1,1
1,Minimalist,BA,0.0,4,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,5,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,6,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,7,1,0,0,0,1.0,1.25,0.0,0.0,1.0,0,1,1
1,Minimalist,BA,0.0,8,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,9,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,10,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,0,1
1,Minimalist,BA,0.0,11,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,1,0
1,Minimalist,BA,0.0,12,1,0,0,0,-1.0,1.25,0.0,0.0,1.0,0,0,0
1,Minimalist,BA,0.0,13,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,14,1,0,0,0,0.0,1.25,0.0,0.0,1.0,0,1,0
1,Minimalist,BA,0.0,15,1,0,0,0,0.0,1.25,0.0,0.0,1.0,0,1,0
1,Minimalist,BA,0.0,16,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,0,1
1,Minimalist,BA,0.0,17,1,0,0,0,0.0,1.25,0.0,0.0,1.0,1,0,0
1,Minimalist,BA,0.0,18,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,1,0
1,Minimalist,BA,0.0,19,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
